candidate,county,district,election_date,office,party,scope,state,votes
David Carlucci,Total,38,2014-11-04,State Senate,WOR,general,NY,3796.0
David Carlucci,Rockland,38,2014-11-04,State Senate,IND,general,NY,2291.0
David Carlucci,Westchester,38,2014-11-04,State Senate,IND,general,NY,261.0
David Carlucci,Total,38,2014-11-04,State Senate,IND,general,NY,2552.0
Blank,Rockland,38,2014-11-04,State Senate,,general,NY,4170.0
Blank,Westchester,38,2014-11-04,State Senate,,general,NY,676.0
Blank,Total,38,2014-11-04,State Senate,,general,NY,4846.0
Void,Rockland,38,2014-11-04,State Senate,,general,NY,20.0
Void,Westchester,38,2014-11-04,State Senate,,general,NY,0.0
Void,Total,38,2014-11-04,State Senate,,general,NY,20.0
Scattering,Rockland,38,2014-11-04,State Senate,,general,NY,103.0
Scattering,Westchester,38,2014-11-04,State Senate,,general,NY,5.0
Scattering,Total,38,2014-11-04,State Senate,,general,NY,108.0
Total,Rockland,38,2014-11-04,State Senate,,general,NY,64618.0
Total,Westchester,38,2014-11-04,State Senate,,general,NY,9047.0
Total,Total,38,2014-11-04,State Senate,,general,NY,73665.0
Gay Lee,Orange,39,2014-11-04,State Senate,DEM,general,NY,12623.0
Gay Lee,Rockland,39,2014-11-04,State Senate,DEM,general,NY,3561.0
Gay Lee,Ulster,39,2014-11-04,State Senate,DEM,general,NY,1017.0
Gay Lee,Total,39,2014-11-04,State Senate,DEM,general,NY,17201.0
"William J. Larkin, Jr.",Orange,39,2014-11-04,State Senate,REP,general,NY,24665.0
"William J. Larkin, Jr.",Rockland,39,2014-11-04,State Senate,REP,general,NY,5175.0
"William J. Larkin, Jr.",Ulster,39,2014-11-04,State Senate,REP,general,NY,2614.0
"William J. Larkin, Jr.",Total,39,2014-11-04,State Senate,REP,general,NY,32454.0
"William J. Larkin, Jr.",Orange,39,2014-11-04,State Senate,CON,general,NY,4958.0
"William J. Larkin, Jr.",Rockland,39,2014-11-04,State Senate,CON,general,NY,1156.0
"William J. Larkin, Jr.",Ulster,39,2014-11-04,State Senate,CON,general,NY,547.0
"William J. Larkin, Jr.",Total,39,2014-11-04,State Senate,CON,general,NY,6661.0
Gay Lee,Orange,39,2014-11-04,State Senate,WOR,general,NY,1565.0
Gay Lee,Rockland,39,2014-11-04,State Senate,WOR,general,NY,341.0
Gay Lee,Ulster,39,2014-11-04,State Senate,WOR,general,NY,164.0
Gay Lee,Total,39,2014-11-04,State Senate,WOR,general,NY,2070.0
"William J. Larkin, Jr.",Orange,39,2014-11-04,State Senate,IND,general,NY,6328.0
"William J. Larkin, Jr.",Rockland,39,2014-11-04,State Senate,IND,general,NY,353.0
"William J. Larkin, Jr.",Ulster,39,2014-11-04,State Senate,IND,general,NY,216.0
"William J. Larkin, Jr.",Total,39,2014-11-04,State Senate,IND,general,NY,6897.0
Blank,Orange,39,2014-11-04,State Senate,,general,NY,5490.0
Blank,Rockland,39,2014-11-04,State Senate,,general,NY,696.0
Blank,Ulster,39,2014-11-04,State Senate,,general,NY,144.0
Blank,Total,39,2014-11-04,State Senate,,general,NY,6330.0
Void,Orange,39,2014-11-04,State Senate,,general,NY,
Void,Rockland,39,2014-11-04,State Senate,,general,NY,10.0
Void,Ulster,39,2014-11-04,State Senate,,general,NY,0.0
Void,Total,39,2014-11-04,State Senate,,general,NY,10.0
Scattering,Orange,39,2014-11-04,State Senate,,general,NY,29.0
Scattering,Rockland,39,2014-11-04,State Senate,,general,NY,7.0
Scattering,Ulster,39,2014-11-04,State Senate,,general,NY,1.0
Scattering,Total,39,2014-11-04,State Senate,,general,NY,37.0
Total,Orange,39,2014-11-04,State Senate,,general,NY,55658.0
Total,Rockland,39,2014-11-04,State Senate,,general,NY,11299.0
Total,Ulster,39,2014-11-04,State Senate,,general,NY,4703.0
Total,Total,39,2014-11-04,State Senate,,general,NY,71660.0
Justin R. Wagner,Dutchess,40,2014-11-04,State Senate,DEM,general,NY,1673.0
Justin R. Wagner,Putnam,40,2014-11-04,State Senate,DEM,general,NY,4922.0
Justin R. Wagner,Westchester,40,2014-11-04,State Senate,DEM,general,NY,27642.0
Justin R. Wagner,Total,40,2014-11-04,State Senate,DEM,general,NY,34237.0
Terrence P. Murphy,Dutchess,40,2014-11-04,State Senate,REP,general,NY,2725.0
Terrence P. Murphy,Putnam,40,2014-11-04,State Senate,REP,general,NY,8217.0
Terrence P. Murphy,Westchester,40,2014-11-04,State Senate,REP,general,NY,26268.0
Terrence P. Murphy,Total,40,2014-11-04,State Senate,REP,general,NY,37210.0
Terrence P. Murphy,Dutchess,40,2014-11-04,State Senate,CON,general,NY,626.0
Terrence P. Murphy,Putnam,40,2014-11-04,State Senate,CON,general,NY,1809.0
Terrence P. Murphy,Westchester,40,2014-11-04,State Senate,CON,general,NY,4307.0
Terrence P. Murphy,Total,40,2014-11-04,State Senate,CON,general,NY,6742.0
Justin R. Wagner,Dutchess,40,2014-11-04,State Senate,WOR,general,NY,213.0
Justin R. Wagner,Putnam,40,2014-11-04,State Senate,WOR,general,NY,602.0
Justin R. Wagner,Westchester,40,2014-11-04,State Senate,WOR,general,NY,2823.0
Justin R. Wagner,Total,40,2014-11-04,State Senate,WOR,general,NY,3638.0
Terrence P. Murphy,Dutchess,40,2014-11-04,State Senate,IND,general,NY,119.0
Terrence P. Murphy,Putnam,40,2014-11-04,State Senate,IND,general,NY,440.0
Terrence P. Murphy,Westchester,40,2014-11-04,State Senate,IND,general,NY,1084.0
Terrence P. Murphy,Total,40,2014-11-04,State Senate,IND,general,NY,1643.0
Terrence P. Murphy,Dutchess,40,2014-11-04,State Senate,GRE,general,NY,52.0
Terrence P. Murphy,Putnam,40,2014-11-04,State Senate,GRE,general,NY,121.0
Terrence P. Murphy,Westchester,40,2014-11-04,State Senate,GRE,general,NY,502.0
Terrence P. Murphy,Total,40,2014-11-04,State Senate,GRE,general,NY,675.0
Terrence P. Murphy,Dutchess,40,2014-11-04,State Senate,SCC,general,NY,75.0
Terrence P. Murphy,Putnam,40,2014-11-04,State Senate,SCC,general,NY,142.0
Terrence P. Murphy,Westchester,40,2014-11-04,State Senate,SCC,general,NY,397.0
Terrence P. Murphy,Total,40,2014-11-04,State Senate,SCC,general,NY,614.0
Blank,Dutchess,40,2014-11-04,State Senate,,general,NY,164.0
Blank,Putnam,40,2014-11-04,State Senate,,general,NY,664.0
Blank,Westchester,40,2014-11-04,State Senate,,general,NY,2495.0
Blank,Total,40,2014-11-04,State Senate,,general,NY,3323.0
Void,Dutchess,40,2014-11-04,State Senate,,general,NY,0.0
Void,Putnam,40,2014-11-04,State Senate,,general,NY,0.0
Void,Westchester,40,2014-11-04,State Senate,,general,NY,0.0
Void,Total,40,2014-11-04,State Senate,,general,NY,0.0
Scattering,Dutchess,40,2014-11-04,State Senate,,general,NY,6.0
Scattering,Putnam,40,2014-11-04,State Senate,,general,NY,10.0
Scattering,Westchester,40,2014-11-04,State Senate,,general,NY,53.0
Scattering,Total,40,2014-11-04,State Senate,,general,NY,69.0
Total,Dutchess,40,2014-11-04,State Senate,,general,NY,5653.0
Total,Putnam,40,2014-11-04,State Senate,,general,NY,16927.0
Total,Westchester,40,2014-11-04,State Senate,,general,NY,65571.0
Total,Total,40,2014-11-04,State Senate,,general,NY,88151.0
Terry W. Gipson,Dutchess,41,2014-11-04,State Senate,DEM,general,NY,28833.0
Terry W. Gipson,Putnam,41,2014-11-04,State Senate,DEM,general,NY,4321.0
Terry W. Gipson,Total,41,2014-11-04,State Senate,DEM,general,NY,33154.0
Susan J. Serino,Dutchess,41,2014-11-04,State Senate,REP,general,NY,28251.0
Susan J. Serino,Putnam,41,2014-11-04,State Senate,REP,general,NY,4112.0
Susan J. Serino,Total,41,2014-11-04,State Senate,REP,general,NY,32363.0
Susan J. Serino,Dutchess,41,2014-11-04,State Senate,CON,general,NY,6716.0
Susan J. Serino,Putnam,41,2014-11-04,State Senate,CON,general,NY,1095.0
Susan J. Serino,Total,41,2014-11-04,State Senate,CON,general,NY,7811.0
Terry W. Gipson,Dutchess,41,2014-11-04,State Senate,WOR,general,NY,3041.0
Terry W. Gipson,Putnam,41,2014-11-04,State Senate,WOR,general,NY,553.0
Terry W. Gipson,Total,41,2014-11-04,State Senate,WOR,general,NY,3594.0
Susan J. Serino,Dutchess,41,2014-11-04,State Senate,IND,general,NY,1826.0
Susan J. Serino,Putnam,41,2014-11-04,State Senate,IND,general,NY,267.0
Susan J. Serino,Total,41,2014-11-04,State Senate,IND,general,NY,2093.0
Terry W. Gipson,Dutchess,41,2014-11-04,State Senate,GRE,general,NY,1396.0
Terry W. Gipson,Putnam,41,2014-11-04,State Senate,GRE,general,NY,244.0
Terry W. Gipson,Total,41,2014-11-04,State Senate,GRE,general,NY,1640.0
Terry W. Gipson,Dutchess,41,2014-11-04,State Senate,TRN,general,NY,214.0
Terry W. Gipson,Putnam,41,2014-11-04,State Senate,TRN,general,NY,23.0
Terry W. Gipson,Total,41,2014-11-04,State Senate,TRN,general,NY,237.0
Blank,Dutchess,41,2014-11-04,State Senate,,general,NY,1727.0
Blank,Putnam,41,2014-11-04,State Senate,,general,NY,494.0
Blank,Total,41,2014-11-04,State Senate,,general,NY,2221.0
Void,Dutchess,41,2014-11-04,State Senate,,general,NY,13.0
Void,Putnam,41,2014-11-04,State Senate,,general,NY,0.0
Void,Total,41,2014-11-04,State Senate,,general,NY,13.0
Scattering,Dutchess,41,2014-11-04,State Senate,,general,NY,68.0
Scattering,Putnam,41,2014-11-04,State Senate,,general,NY,6.0
Scattering,Total,41,2014-11-04,State Senate,,general,NY,74.0
Total,Dutchess,41,2014-11-04,State Senate,,general,NY,72085.0
Total,Putnam,41,2014-11-04,State Senate,,general,NY,11115.0
Total,Total,41,2014-11-04,State Senate,,general,NY,83200.0
John J. Bonacic,Sullivan,42,2014-11-04,State Senate,REP,general,NY,9335.0
John J. Bonacic,Delaware,42,2014-11-04,State Senate,REP,general,NY,2869.0
John J. Bonacic,Orange,42,2014-11-04,State Senate,REP,general,NY,17671.0
John J. Bonacic,Ulster,42,2014-11-04,State Senate,REP,general,NY,5786.0
John J. Bonacic,Total,42,2014-11-04,State Senate,REP,general,NY,35661.0
John J. Bonacic,Sullivan,42,2014-11-04,State Senate,CON,general,NY,1972.0
John J. Bonacic,Delaware,42,2014-11-04,State Senate,CON,general,NY,314.0
John J. Bonacic,Orange,42,2014-11-04,State Senate,CON,general,NY,3682.0
John J. Bonacic,Ulster,42,2014-11-04,State Senate,CON,general,NY,1195.0
John J. Bonacic,Total,42,2014-11-04,State Senate,CON,general,NY,7163.0
John J. Bonacic,Sullivan,42,2014-11-04,State Senate,IND,general,NY,1791.0
John J. Bonacic,Delaware,42,2014-11-04,State Senate,IND,general,NY,327.0
John J. Bonacic,Orange,42,2014-11-04,State Senate,IND,general,NY,2937.0
John J. Bonacic,Ulster,42,2014-11-04,State Senate,IND,general,NY,1908.0
John J. Bonacic,Total,42,2014-11-04,State Senate,IND,general,NY,6963.0
Blank,Sullivan,42,2014-11-04,State Senate,,general,NY,4906.0
Blank,Delaware,42,2014-11-04,State Senate,,general,NY,723.0
Blank,Orange,42,2014-11-04,State Senate,,general,NY,11115.0
Blank,Ulster,42,2014-11-04,State Senate,,general,NY,4354.0
Blank,Total,42,2014-11-04,State Senate,,general,NY,21098.0
Void,Sullivan,42,2014-11-04,State Senate,,general,NY,7.0
Void,Delaware,42,2014-11-04,State Senate,,general,NY,0.0
Void,Orange,42,2014-11-04,State Senate,,general,NY,
Void,Ulster,42,2014-11-04,State Senate,,general,NY,34.0
Void,Total,42,2014-11-04,State Senate,,general,NY,41.0
Scattering,Sullivan,42,2014-11-04,State Senate,,general,NY,72.0
Scattering,Delaware,42,2014-11-04,State Senate,,general,NY,9.0
Scattering,Orange,42,2014-11-04,State Senate,,general,NY,84.0
Scattering,Ulster,42,2014-11-04,State Senate,,general,NY,92.0
Scattering,Total,42,2014-11-04,State Senate,,general,NY,257.0
Total,Sullivan,42,2014-11-04,State Senate,,general,NY,18083.0
Total,Delaware,42,2014-11-04,State Senate,,general,NY,4242.0
Total,Orange,42,2014-11-04,State Senate,,general,NY,35489.0
Total,Ulster,42,2014-11-04,State Senate,,general,NY,13369.0
Total,Total,42,2014-11-04,State Senate,,general,NY,71183.0
Brian F. Howard,Columbia,43,2014-11-04,State Senate,DEM,general,NY,6877.0
Brian F. Howard,Rensselaer,43,2014-11-04,State Senate,DEM,general,NY,10472.0
Brian F. Howard,Saratoga,43,2014-11-04,State Senate,DEM,general,NY,10286.0
Brian F. Howard,Washington,43,2014-11-04,State Senate,DEM,general,NY,410.0
Brian F. Howard,Total,43,2014-11-04,State Senate,DEM,general,NY,28045.0
Kathleen A. Marchione,Columbia,43,2014-11-04,State Senate,REP,general,NY,9349.0
Kathleen A. Marchione,Rensselaer,43,2014-11-04,State Senate,REP,general,NY,18078.0
Kathleen A. Marchione,Saratoga,43,2014-11-04,State Senate,REP,general,NY,17009.0
Kathleen A. Marchione,Washington,43,2014-11-04,State Senate,REP,general,NY,760.0
Kathleen A. Marchione,Total,43,2014-11-04,State Senate,REP,general,NY,45196.0
Kathleen A. Marchione,Columbia,43,2014-11-04,State Senate,CON,general,NY,1918.0
Kathleen A. Marchione,Rensselaer,43,2014-11-04,State Senate,CON,general,NY,4475.0
Kathleen A. Marchione,Saratoga,43,2014-11-04,State Senate,CON,general,NY,3015.0
Kathleen A. Marchione,Washington,43,2014-11-04,State Senate,CON,general,NY,210.0
Kathleen A. Marchione,Total,43,2014-11-04,State Senate,CON,general,NY,9618.0
Brian F. Howard,Columbia,43,2014-11-04,State Senate,WOR,general,NY,1258.0
Brian F. Howard,Rensselaer,43,2014-11-04,State Senate,WOR,general,NY,1957.0
Brian F. Howard,Saratoga,43,2014-11-04,State Senate,WOR,general,NY,1549.0
Brian F. Howard,Washington,43,2014-11-04,State Senate,WOR,general,NY,92.0
Brian F. Howard,Total,43,2014-11-04,State Senate,WOR,general,NY,4856.0
Kathleen A. Marchione,Columbia,43,2014-11-04,State Senate,IND,general,NY,1056.0
Kathleen A. Marchione,Rensselaer,43,2014-11-04,State Senate,IND,general,NY,2086.0
Kathleen A. Marchione,Saratoga,43,2014-11-04,State Senate,IND,general,NY,1377.0
Kathleen A. Marchione,Washington,43,2014-11-04,State Senate,IND,general,NY,61.0
Kathleen A. Marchione,Total,43,2014-11-04,State Senate,IND,general,NY,4580.0
Blank,Columbia,43,2014-11-04,State Senate,,general,NY,805.0
Blank,Rensselaer,43,2014-11-04,State Senate,,general,NY,1772.0
Blank,Saratoga,43,2014-11-04,State Senate,,general,NY,1499.0
Blank,Washington,43,2014-11-04,State Senate,,general,NY,80.0
Blank,Total,43,2014-11-04,State Senate,,general,NY,4156.0
Void,Columbia,43,2014-11-04,State Senate,,general,NY,8.0
Void,Rensselaer,43,2014-11-04,State Senate,,general,NY,0.0
Void,Saratoga,43,2014-11-04,State Senate,,general,NY,6.0
Void,Washington,43,2014-11-04,State Senate,,general,NY,0.0
Void,Total,43,2014-11-04,State Senate,,general,NY,14.0
Scattering,Columbia,43,2014-11-04,State Senate,,general,NY,8.0
Scattering,Rensselaer,43,2014-11-04,State Senate,,general,NY,0.0
Scattering,Saratoga,43,2014-11-04,State Senate,,general,NY,35.0
Scattering,Washington,43,2014-11-04,State Senate,,general,NY,1.0
Scattering,Total,43,2014-11-04,State Senate,,general,NY,44.0
Total,Columbia,43,2014-11-04,State Senate,,general,NY,21279.0
Total,Rensselaer,43,2014-11-04,State Senate,,general,NY,38840.0
Total,Saratoga,43,2014-11-04,State Senate,,general,NY,34776.0
Total,Washington,43,2014-11-04,State Senate,,general,NY,1614.0
Total,Total,43,2014-11-04,State Senate,,general,NY,96509.0
Neil D. Breslin,Albany,44,2014-11-04,State Senate,DEM,general,NY,39001.0
Neil D. Breslin,Rensselaer,44,2014-11-04,State Senate,DEM,general,NY,4892.0
Neil D. Breslin,Total,44,2014-11-04,State Senate,DEM,general,NY,43893.0
Neil D. Breslin,Albany,44,2014-11-04,State Senate,WOR,general,NY,5241.0
Neil D. Breslin,Rensselaer,44,2014-11-04,State Senate,WOR,general,NY,824.0
Neil D. Breslin,Total,44,2014-11-04,State Senate,WOR,general,NY,6065.0
Neil D. Breslin,Albany,44,2014-11-04,State Senate,IND,general,NY,5181.0
Neil D. Breslin,Rensselaer,44,2014-11-04,State Senate,IND,general,NY,790.0
Neil D. Breslin,Total,44,2014-11-04,State Senate,IND,general,NY,5971.0
Blank,Albany,44,2014-11-04,State Senate,,general,NY,15825.0
Blank,Rensselaer,44,2014-11-04,State Senate,,general,NY,2456.0
Blank,Total,44,2014-11-04,State Senate,,general,NY,18281.0
Void,Albany,44,2014-11-04,State Senate,,general,NY,2.0
Void,Rensselaer,44,2014-11-04,State Senate,,general,NY,0.0
Void,Total,44,2014-11-04,State Senate,,general,NY,2.0
Scattering,Albany,44,2014-11-04,State Senate,,general,NY,619.0
Scattering,Rensselaer,44,2014-11-04,State Senate,,general,NY,0.0
Scattering,Total,44,2014-11-04,State Senate,,general,NY,619.0
Total,Albany,44,2014-11-04,State Senate,,general,NY,65869.0
Total,Rensselaer,44,2014-11-04,State Senate,,general,NY,8962.0
Total,Total,44,2014-11-04,State Senate,,general,NY,74831.0
Elizabeth O'C. Little,Clinton,45,2014-11-04,State Senate,REP,general,NY,11073.0
Elizabeth O'C. Little,Essex,45,2014-11-04,State Senate,REP,general,NY,6836.0
Elizabeth O'C. Little,Franklin,45,2014-11-04,State Senate,REP,general,NY,6652.0
Elizabeth O'C. Little,Warren,45,2014-11-04,State Senate,REP,general,NY,11961.0
Elizabeth O'C. Little,St.Lawrence,45,2014-11-04,State Senate,REP,general,NY,1122.0
Elizabeth O'C. Little,Washington,45,2014-11-04,State Senate,REP,general,NY,8292.0
Elizabeth O'C. Little,Total,45,2014-11-04,State Senate,REP,general,NY,45936.0
Elizabeth O'C. Little,Clinton,45,2014-11-04,State Senate,CON,general,NY,1767.0
Elizabeth O'C. Little,Essex,45,2014-11-04,State Senate,CON,general,NY,703.0
Elizabeth O'C. Little,Franklin,45,2014-11-04,State Senate,CON,general,NY,801.0
Elizabeth O'C. Little,Warren,45,2014-11-04,State Senate,CON,general,NY,1629.0
Elizabeth O'C. Little,St.Lawrence,45,2014-11-04,State Senate,CON,general,NY,181.0
Elizabeth O'C. Little,Washington,45,2014-11-04,State Senate,CON,general,NY,1394.0
Elizabeth O'C. Little,Total,45,2014-11-04,State Senate,CON,general,NY,6475.0
Elizabeth O'C. Little,Clinton,45,2014-11-04,State Senate,IND,general,NY,2850.0
Elizabeth O'C. Little,Essex,45,2014-11-04,State Senate,IND,general,NY,1457.0
Elizabeth O'C. Little,Franklin,45,2014-11-04,State Senate,IND,general,NY,1336.0
Elizabeth O'C. Little,Warren,45,2014-11-04,State Senate,IND,general,NY,2637.0
Elizabeth O'C. Little,St.Lawrence,45,2014-11-04,State Senate,IND,general,NY,182.0
Elizabeth O'C. Little,Washington,45,2014-11-04,State Senate,IND,general,NY,1599.0
Elizabeth O'C. Little,Total,45,2014-11-04,State Senate,IND,general,NY,10061.0
Blank,Clinton,45,2014-11-04,State Senate,,general,NY,4540.0
Blank,Essex,45,2014-11-04,State Senate,,general,NY,2438.0
Blank,Franklin,45,2014-11-04,State Senate,,general,NY,1962.0
Blank,Warren,45,2014-11-04,State Senate,,general,NY,3364.0
Blank,St.Lawrence,45,2014-11-04,State Senate,,general,NY,593.0
Blank,Washington,45,2014-11-04,State Senate,,general,NY,2626.0
Blank,Total,45,2014-11-04,State Senate,,general,NY,15523.0
Void,Clinton,45,2014-11-04,State Senate,,general,NY,0.0
Void,Essex,45,2014-11-04,State Senate,,general,NY,0.0
Void,Franklin,45,2014-11-04,State Senate,,general,NY,1.0
Void,Warren,45,2014-11-04,State Senate,,general,NY,1.0
Void,St.Lawrence,45,2014-11-04,State Senate,,general,NY,0.0
Void,Washington,45,2014-11-04,State Senate,,general,NY,0.0
Void,Total,45,2014-11-04,State Senate,,general,NY,2.0
Scattering,Clinton,45,2014-11-04,State Senate,,general,NY,81.0
Scattering,Essex,45,2014-11-04,State Senate,,general,NY,45.0
Scattering,Franklin,45,2014-11-04,State Senate,,general,NY,27.0
Scattering,Warren,45,2014-11-04,State Senate,,general,NY,72.0
Scattering,St.Lawrence,45,2014-11-04,State Senate,,general,NY,4.0
Scattering,Washington,45,2014-11-04,State Senate,,general,NY,73.0
Scattering,Total,45,2014-11-04,State Senate,,general,NY,302.0
Total,Clinton,45,2014-11-04,State Senate,,general,NY,20311.0
Total,Essex,45,2014-11-04,State Senate,,general,NY,11479.0
Total,Franklin,45,2014-11-04,State Senate,,general,NY,10779.0
Total,Warren,45,2014-11-04,State Senate,,general,NY,19664.0
Total,St.Lawrence,45,2014-11-04,State Senate,,general,NY,2082.0
Total,Washington,45,2014-11-04,State Senate,,general,NY,13984.0
Total,Total,45,2014-11-04,State Senate,,general,NY,78299.0
Cecilia Tkaczyk,Greene,46,2014-11-04,State Senate,DEM,general,NY,4432.0
Cecilia Tkaczyk,Montgomery,46,2014-11-04,State Senate,DEM,general,NY,4085.0
Cecilia Tkaczyk,Albany,46,2014-11-04,State Senate,DEM,general,NY,8714.0
Cecilia Tkaczyk,Schenectady,46,2014-11-04,State Senate,DEM,general,NY,4272.0
Cecilia Tkaczyk,Ulster,46,2014-11-04,State Senate,DEM,general,NY,12650.0
Cecilia Tkaczyk,Total,46,2014-11-04,State Senate,DEM,general,NY,34153.0
"George A. Amedore, Jr.",Greene,46,2014-11-04,State Senate,REP,general,NY,7870.0
"George A. Amedore, Jr.",Montgomery,46,2014-11-04,State Senate,REP,general,NY,6523.0
"George A. Amedore, Jr.",Albany,46,2014-11-04,State Senate,REP,general,NY,9356.0
"George A. Amedore, Jr.",Schenectady,46,2014-11-04,State Senate,REP,general,NY,6969.0
"George A. Amedore, Jr.",Ulster,46,2014-11-04,State Senate,REP,general,NY,9910.0
"George A. Amedore, Jr.",Total,46,2014-11-04,State Senate,REP,general,NY,40628.0
"George A. Amedore, Jr.",Greene,46,2014-11-04,State Senate,CON,general,NY,1655.0
"George A. Amedore, Jr.",Montgomery,46,2014-11-04,State Senate,CON,general,NY,1278.0
